document_modified,list,list_deprecated,list_localName,label,description,list_created,list_modified,vann_preferredNamespacePrefix,vann_preferredNamespaceUri,database,versions_database,versions_uri,standard
,http://rs.tdwg.org/eco/terms/,,eco/terms/,Humboldt Extension terms,This list includes terms defined by the Humboldt Extension for Ecological Inventories.,,,eco,http://rs.tdwg.org/eco/terms/,humboldt,humboldt-versions,http://rs.tdwg.org/eco/version/terms/,http://www.tdwg.org/standards/450
