document_modified,version,version_modified,status,list_deprecated,list_localName,label,description,list_created,list_modified,vann_preferredNamespacePrefix,vann_preferredNamespaceUri,list
,,,,,eco/terms/,Humboldt Extension terms,This list includes terms defined by the Humboldt Extension for Ecological Inventories.,,,eco,http://rs.tdwg.org/eco/terms/,http://rs.tdwg.org/eco/terms/
