document_modified,version,version_modified,status,list_deprecated,list_localName,label,description,list_created,list_modified,vann_preferredNamespacePrefix,vann_preferredNamespaceUri,list
,,,,,ecotcr/values/,taxonCompletenessReported controlled values list,Controlled values list for the Humboldt Extension for Ecological Inventories term taxonCompletenessReported.,,,ecotcr,http://rs.tdwg.org/ecotcr/values/,http://rs.tdwg.org/ecotcr/values/
